#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	7.350779182593355E-6
16.0	0.0
17.0	1.470155836518671E-5
18.0	0.0
19.0	2.940311673037342E-5
20.0	1.470155836518671E-5
21.0	3.675389591296678E-5
22.0	8.085857100852691E-5
23.0	8.085857100852691E-5
24.0	1.6906792119964718E-4
25.0	3.234342840341076E-4
26.0	4.8515142605116144E-4
27.0	7.05674801528962E-4
28.0	0.0011026168773890033
29.0	0.0018376947956483388
30.0	0.002359600117612467
31.0	0.003388709203175537
32.0	0.00427080270508674
33.0	0.005410173478388709
34.0	0.006615701264334019
35.0	0.00819611878859159
36.0	0.010291090855630698
37.0	0.012628638635695385
38.0	0.01496618641576007
39.0	0.017487503675389593
40.0	0.02236842105263158
41.0	0.02672743310790944
42.0	0.031549544251690674
43.0	0.036018817994707436
44.0	0.04267127315495442
45.0	0.04902969714789768
46.0	0.05455013231402529
47.0	0.06024698618053514
48.0	0.06366509850044105
49.0	0.06553954719200236
50.0	0.06562775654219348
51.0	0.07111143781240811
52.0	0.05449867685974713
53.0	0.05493972361070273
54.0	0.04913260805645399
55.0	0.04034107615407233
56.0	0.033460746839164945
57.0	0.026764187003822403
58.0	0.01985445457218465
59.0	0.014150249926492208
60.0	0.009967656571596591
61.0	0.006600999705968833
62.0	0.0046383416642164065
63.0	0.002638929726551014
64.0	0.0016686268744486913
65.0	8.526903851808292E-4
66.0	4.630990885033814E-4
67.0	2.646280505733608E-4
68.0	6.61570126433402E-5
69.0	3.675389591296678E-5
70.0	2.2052337547780066E-5
71.0	0.0
72.0	7.350779182593355E-6
73.0	0.0
74.0	0.0
75.0	7.350779182593355E-6
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.470155836518671E-5
