#Mapping quality	mapping quality
30.0	119.0
31.0	66.0
32.0	115.0
33.0	50.0
34.0	162.0
35.0	257.0
36.0	1225.0
37.0	385.0
38.0	137.0
39.0	225.0
40.0	181.0
41.0	424.0
42.0	620.0
43.0	362.0
44.0	592.0
45.0	599.0
46.0	800.0
47.0	896.0
48.0	1327.0
49.0	1088.0
50.0	1056.0
51.0	1214.0
52.0	1309.0
53.0	1718.0
54.0	2003.0
55.0	1588.0
56.0	2713.0
57.0	3367.0
58.0	3300.0
59.0	3757.0
60.0	4415163.0
