#Coverage (X)	Coverage
1.0	92.0693892466751
2.0	92.04591028095047
3.0	91.88008749745075
4.0	91.77227887793732
5.0	91.61655991743024
6.0	91.51276798164749
7.0	91.34692449359245
8.0	91.24437483112847
9.0	91.0752186142234
10.0	90.9610951053396
11.0	90.79502386717614
12.0	90.68528972401863
13.0	90.51903214485735
14.0	90.40047786113662
15.0	90.2260212780715
16.0	90.09585173882031
17.0	89.88888900391419
18.0	89.72722783603234
19.0	89.294295584443
20.0	88.93563057276046
21.0	0.10120386636864964
22.0	0.02985596876095542
23.0	0.022567965290875236
24.0	0.02122216919555342
25.0	0.018944668111146257
26.0	0.01801296312207512
27.0	0.01294034707045455
28.0	0.008054072016648206
29.0	0.005714457266307704
30.0	0.005673048155685478
31.0	0.003995979175357434
32.0	0.003933865509424095
33.0	9.11000433760023E-4
34.0	8.902958784489101E-4
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
