#Mapping quality	mapping quality
30.0	18.0
31.0	15.0
32.0	107.0
33.0	90.0
34.0	70.0
35.0	228.0
36.0	1383.0
37.0	76.0
38.0	280.0
39.0	73.0
40.0	357.0
41.0	235.0
42.0	247.0
43.0	184.0
44.0	460.0
45.0	322.0
46.0	187.0
47.0	96.0
48.0	232.0
49.0	196.0
50.0	443.0
51.0	218.0
52.0	244.0
53.0	209.0
54.0	451.0
55.0	390.0
56.0	1231.0
57.0	1297.0
58.0	1925.0
59.0	1691.0
60.0	4450713.0
