#Coverage	Number of genomic locations
0.0	289833.0
1.0	1220.0
2.0	9229.0
3.0	6914.0
4.0	9442.0
5.0	7323.0
6.0	9039.0
7.0	7353.0
8.0	9349.0
9.0	7374.0
10.0	9074.0
11.0	7366.0
12.0	9526.0
13.0	7692.0
14.0	10266.0
15.0	8736.0
16.0	11978.0
17.0	9912.0
18.0	21710.0
19.0	18992.0
20.0	4348937.0
21.0	5723.0
22.0	284.0
23.0	336.0
24.0	380.0
25.0	275.0
26.0	255.0
27.0	195.0
28.0	58.0
29.0	117.0
30.0	53.0
31.0	113.0
32.0	136.0
33.0	171.0
34.0	72.0
35.0	113.0
36.0	48.0
37.0	72.0
38.0	29.0
39.0	32.0
40.0	96.0
41.0	32.0
