#Mapping quality	mapping quality
30.0	175.0
31.0	30.0
32.0	491.0
33.0	270.0
34.0	157.0
35.0	449.0
36.0	343.0
37.0	34.0
38.0	162.0
39.0	178.0
40.0	222.0
41.0	441.0
42.0	398.0
43.0	387.0
44.0	540.0
45.0	447.0
46.0	738.0
47.0	413.0
48.0	691.0
49.0	692.0
50.0	1003.0
51.0	643.0
52.0	1014.0
53.0	939.0
54.0	1456.0
55.0	1583.0
56.0	1397.0
57.0	2529.0
58.0	3049.0
59.0	3595.0
60.0	4517410.0
