#Coverage	Number of genomic locations
0.0	268344.0
1.0	5369.0
2.0	10230.0
3.0	6979.0
4.0	8549.0
5.0	7310.0
6.0	8621.0
7.0	7271.0
8.0	9060.0
9.0	7048.0
10.0	9374.0
11.0	7433.0
12.0	9254.0
13.0	7282.0
14.0	9743.0
15.0	8508.0
16.0	12338.0
17.0	9459.0
18.0	23347.0
19.0	24779.0
20.0	4361590.0
21.0	5804.0
22.0	301.0
23.0	102.0
24.0	427.0
25.0	340.0
26.0	194.0
27.0	95.0
28.0	59.0
29.0	74.0
30.0	103.0
31.0	170.0
32.0	138.0
33.0	63.0
34.0	71.0
35.0	6.0
36.0	20.0
