#Mapping quality	mapping quality
30.0	1.0
31.0	68.0
32.0	233.0
33.0	91.0
34.0	261.0
35.0	813.0
36.0	560.0
37.0	154.0
38.0	229.0
39.0	346.0
40.0	362.0
41.0	226.0
42.0	792.0
43.0	365.0
44.0	439.0
45.0	496.0
46.0	435.0
47.0	841.0
48.0	1117.0
49.0	643.0
50.0	1006.0
51.0	865.0
52.0	1328.0
53.0	1232.0
54.0	1359.0
55.0	1778.0
56.0	1310.0
57.0	1700.0
58.0	2981.0
59.0	2868.0
60.0	4536612.0
