#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	3.340422452092774E-5
19.0	6.680844904185549E-5
20.0	1.33616898083711E-4
21.0	2.338295716464942E-4
22.0	2.338295716464942E-4
23.0	3.3404224520927747E-4
24.0	4.7879388479996445E-4
25.0	7.9056664699529E-4
26.0	0.001313899497823158
27.0	0.001725884933581267
28.0	0.002505316839069581
29.0	0.0027502811522230513
30.0	0.003930563751962498
31.0	0.004598648242381053
32.0	0.005088576868687994
33.0	0.006179781536371633
34.0	0.00752708525871572
35.0	0.008440134062287745
36.0	0.009943324165729493
37.0	0.01120154995601777
38.0	0.013595519380017592
39.0	0.015610907592780231
40.0	0.0188622521128172
41.0	0.021668206972575134
42.0	0.02597735193577481
43.0	0.031232949927067443
44.0	0.03771336948412742
45.0	0.04630938992751283
46.0	0.054092574240889
47.0	0.06403589840661848
48.0	0.07122894142012492
49.0	0.0771080849358082
50.0	0.07798772951485933
51.0	0.08338807914574263
52.0	0.06392455099154874
53.0	0.0601498736206839
54.0	0.049360309100424236
55.0	0.03749067465398791
56.0	0.027369194624146803
57.0	0.018817713146789296
58.0	0.012838356957543231
59.0	0.008028148626529636
60.0	0.005322406440334487
61.0	0.004164393323608993
62.0	0.0025832600296184123
63.0	0.001725884933581267
64.0	9.798572526138805E-4
65.0	6.346802658976271E-4
66.0	1.8929060561859054E-4
67.0	6.680844904185549E-5
68.0	2.226948301395183E-5
69.0	1.1134741506975915E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
