#Coverage (X)	Coverage
1.0	83.85858374630294
2.0	72.62247003274425
3.0	62.644820600204355
4.0	54.046819210928696
5.0	46.77629038552917
6.0	40.60544260645506
7.0	35.3227167275208
8.0	30.830718520535285
9.0	26.966420316966023
10.0	23.68630114154564
11.0	20.834952602096735
12.0	18.357072831378986
13.0	16.192784255427952
14.0	14.31931186339962
15.0	12.683134379810568
16.0	11.242718466703451
17.0	9.973342885034853
18.0	8.862232924176809
19.0	7.861788811465345
20.0	6.975571730414259
21.0	6.1968527005468985
22.0	5.508923145725888
23.0	4.890664419532243
24.0	4.348018729340708
25.0	3.8681699554127107
26.0	3.4479503007853936
27.0	3.0904240396450433
28.0	2.7699382279591873
29.0	2.4730556093298475
30.0	2.2143728952525095
31.0	1.9807841022142156
32.0	1.7757054818415554
33.0	1.5909173256753775
34.0	1.4269372475985023
35.0	1.2852559755934436
36.0	1.1614634393785934
37.0	1.0510046367851373
38.0	0.9497386567505401
39.0	0.8575619764982321
40.0	0.7753441873513509
41.0	0.7039341760777234
42.0	0.6430834880135876
43.0	0.5883406437667134
44.0	0.5410514394324224
45.0	0.4979445552713031
46.0	0.4588129457302301
47.0	0.42189672360761676
48.0	0.3883139348903626
49.0	0.3573399201425076
50.0	0.3279394515984251
51.0	0.3002160520346706
