#Coverage	Number of genomic locations
0.0	527460.0
1.0	4057.0
2.0	5614.0
3.0	4473.0
4.0	5965.0
5.0	4743.0
6.0	5692.0
7.0	4729.0
8.0	6195.0
9.0	4625.0
10.0	6271.0
11.0	5122.0
12.0	7068.0
13.0	5000.0
14.0	7839.0
15.0	6194.0
16.0	9285.0
17.0	8283.0
18.0	16391.0
19.0	16653.0
20.0	4153359.0
21.0	906.0
22.0	372.0
23.0	220.0
24.0	561.0
25.0	191.0
26.0	373.0
27.0	202.0
28.0	319.0
29.0	295.0
30.0	284.0
31.0	148.0
32.0	386.0
33.0	173.0
34.0	136.0
35.0	21.0
36.0	168.0
37.0	30.0
38.0	115.0
39.0	20.0
40.0	9396.0
41.0	23.0
42.0	47.0
43.0	12.0
44.0	12.0
45.0	5.0
46.0	21.0
47.0	12.0
48.0	5.0
49.0	10.0
50.0	14.0
51.0	4.0
52.0	5.0
53.0	7.0
54.0	3.0
55.0	10.0
56.0	15.0
57.0	15.0
58.0	34.0
59.0	1.0
60.0	12.0
61.0	5.0
62.0	6.0
63.0	9.0
64.0	1.0
65.0	8.0
66.0	6.0
67.0	17.0
68.0	2.0
69.0	7.0
70.0	2.0
71.0	17.0
72.0	6.0
73.0	3.0
74.0	10.0
75.0	15.0
76.0	14.0
77.0	8.0
78.0	4.0
79.0	11.0
80.0	37.0
81.0	17.0
82.0	2.0
83.0	11.0
84.0	13.0
85.0	16.0
86.0	7.0
