#Coverage (X)	Coverage
1.0	91.68776288315074
2.0	90.81527292227199
3.0	90.46126643553481
4.0	90.15591565378257
5.0	89.81228214925707
6.0	89.4209246447357
7.0	88.93496802699046
8.0	88.30540461359607
9.0	87.52117817201551
10.0	86.56909990051462
11.0	85.40190129931437
12.0	84.00297731505397
13.0	82.37388078938187
14.0	80.4917331886775
15.0	78.35411207996927
16.0	75.94288027280322
17.0	73.27797625394551
18.0	70.38730976395772
19.0	67.3223523273473
20.0	64.13089005777607
21.0	60.8436485153281
22.0	57.492409192408466
23.0	54.07942888554625
24.0	50.65210032185231
25.0	47.21253536596854
26.0	43.8308810512945
27.0	40.53051282077826
28.0	37.35391642192157
29.0	34.328732436066915
30.0	31.456141022867143
31.0	28.72419565390679
32.0	26.195631131783458
33.0	23.80622192591703
34.0	21.58340157209689
35.0	19.523712409585798
36.0	17.620611798904946
37.0	15.85163529754
38.0	14.243864463840026
39.0	12.806678461361685
40.0	11.489827334360982
41.0	10.311634614289673
42.0	9.245557061236838
43.0	8.302609498628854
44.0	7.45784293731387
45.0	6.692436936512607
46.0	6.006495019001619
47.0	5.392853408642722
48.0	4.848282194807112
49.0	4.368681875542876
50.0	3.9503463354490265
51.0	3.5689684265884125
