#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.410655095522208E-5
18.0	4.821310191044416E-5
19.0	8.437292834327729E-5
20.0	1.8079913216416559E-4
21.0	2.1695895859699866E-4
22.0	1.6874585668655453E-4
23.0	3.7365153980594226E-4
24.0	5.785572229253298E-4
25.0	9.763153136864942E-4
26.0	0.0012173808232387154
27.0	0.001446393057313325
28.0	0.0024829747483878744
29.0	0.00266377388055204
30.0	0.0033508105827758693
31.0	0.003917314530223589
32.0	0.004556138130536973
33.0	0.006496715482432351
34.0	0.006749834267462182
35.0	0.007689989754715844
36.0	0.009582354004700776
37.0	0.010679202073163382
38.0	0.012655939251491595
39.0	0.01494606159223769
40.0	0.018043753389983725
41.0	0.02163562948231182
42.0	0.02550473091062496
43.0	0.03063942626408726
44.0	0.03859458807931055
45.0	0.04674260230217561
46.0	0.054818296872175015
47.0	0.06491894172241307
48.0	0.07486289399144218
49.0	0.07788826613632256
50.0	0.08227565841017297
51.0	0.08452962092448622
52.0	0.06409931898993551
53.0	0.061797143373711796
54.0	0.0491291508467426
55.0	0.03843789549810161
56.0	0.025564997288013022
57.0	0.017561622370879285
58.0	0.011655517386849876
59.0	0.007436870969686012
60.0	0.004435605375760863
61.0	0.0031579581751340928
62.0	0.002049056831193877
63.0	0.0013861266799252698
64.0	9.883685891641054E-4
65.0	4.580244681492196E-4
66.0	1.566925812089435E-4
67.0	4.821310191044416E-5
68.0	3.615982643283312E-5
69.0	4.821310191044416E-5
70.0	1.205327547761104E-5
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
