#Coverage	Number of genomic locations
0.0	223421.0
1.0	1930.0
2.0	7508.0
3.0	4530.0
4.0	7230.0
5.0	4680.0
6.0	7719.0
7.0	4826.0
8.0	7758.0
9.0	5183.0
10.0	8319.0
11.0	5655.0
12.0	9450.0
13.0	6232.0
14.0	10295.0
15.0	7445.0
16.0	12929.0
17.0	10588.0
18.0	25469.0
19.0	21019.0
20.0	4432677.0
21.0	2828.0
22.0	207.0
23.0	98.0
24.0	375.0
25.0	346.0
26.0	102.0
27.0	115.0
28.0	182.0
29.0	86.0
30.0	100.0
31.0	107.0
32.0	89.0
33.0	79.0
34.0	35.0
35.0	6.0
36.0	12.0
37.0	17.0
38.0	22.0
39.0	2.0
40.0	7.0
41.0	14.0
42.0	18.0
43.0	20.0
44.0	15.0
45.0	18.0
46.0	14.0
47.0	33.0
48.0	21.0
49.0	24.0
