#Coverage	Number of genomic locations
0.0	241599.0
1.0	3339.0
2.0	8018.0
3.0	3622.0
4.0	8459.0
5.0	4105.0
6.0	8482.0
7.0	4186.0
8.0	8889.0
9.0	4202.0
10.0	8613.0
11.0	4711.0
12.0	9414.0
13.0	4650.0
14.0	10074.0
15.0	6323.0
16.0	12678.0
17.0	9834.0
18.0	28415.0
19.0	19337.0
20.0	4412430.0
21.0	976.0
22.0	638.0
23.0	540.0
24.0	972.0
25.0	432.0
26.0	379.0
27.0	359.0
28.0	482.0
29.0	260.0
30.0	353.0
31.0	288.0
32.0	230.0
33.0	193.0
34.0	133.0
35.0	133.0
36.0	149.0
37.0	108.0
38.0	373.0
39.0	141.0
40.0	734.0
41.0	38.0
42.0	10.0
43.0	5.0
44.0	4.0
45.0	25.0
46.0	11.0
47.0	5.0
48.0	4.0
49.0	19.0
50.0	4.0
51.0	5.0
52.0	4.0
53.0	23.0
54.0	11.0
55.0	5.0
56.0	4.0
57.0	98.0
58.0	3.0
59.0	2.0
60.0	20.0
61.0	13.0
62.0	11.0
63.0	3.0
64.0	3.0
65.0	4.0
66.0	18.0
67.0	20.0
68.0	7.0
69.0	21.0
70.0	7.0
71.0	13.0
72.0	12.0
73.0	13.0
74.0	7.0
75.0	13.0
76.0	10.0
77.0	7.0
78.0	22.0
79.0	5.0
80.0	7.0
81.0	20.0
82.0	9.0
83.0	5.0
84.0	13.0
85.0	39.0
