#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	1.1391467790624823E-5
19.0	1.1391467790624823E-5
20.0	1.025232101156234E-4
21.0	1.4808908127812267E-4
22.0	3.075696303468702E-4
23.0	3.87309904881244E-4
24.0	6.265307284843653E-4
25.0	0.0011049723756906076
26.0	0.0014239334738281027
27.0	0.0016289798940593496
28.0	0.0022782935581249645
29.0	0.0028706498832374553
30.0	0.003144045110212451
31.0	0.0034288318049780714
32.0	0.004157885743578059
33.0	0.005502078942871789
34.0	0.005912171783334283
35.0	0.006743748932049895
36.0	0.008600558181921741
37.0	0.010445975964002964
38.0	0.012280002278293558
39.0	0.014991171612462266
40.0	0.018807313322321578
41.0	0.023193028421712135
42.0	0.028193882781796437
43.0	0.032796035769208864
44.0	0.03947143589451501
45.0	0.045132995386455536
46.0	0.052594406789314804
47.0	0.0563080252890585
48.0	0.06043173662926468
49.0	0.0655351141994646
50.0	0.06681095859201458
51.0	0.07311044028023012
52.0	0.05553340547929601
53.0	0.05690038161417099
54.0	0.0502021985532836
55.0	0.04337870934669933
56.0	0.03768297545138691
57.0	0.029868428547018284
58.0	0.02233866833741528
59.0	0.01747451159081848
60.0	0.011607905678646694
61.0	0.009363786523893605
62.0	0.0060488693968217795
63.0	0.004055362533462437
64.0	0.0025858631884718344
65.0	0.001674545765221849
66.0	0.0013214102637124794
67.0	6.151392606937404E-4
68.0	3.9870137267186874E-4
69.0	2.3922082360312128E-4
70.0	7.974027453437377E-5
71.0	6.834880674374893E-5
72.0	2.2782935581249645E-5
73.0	1.1391467790624823E-5
74.0	0.0
75.0	1.1391467790624823E-5
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	1.1391467790624823E-5
89.0	1.1391467790624823E-5
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
