#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	1.5680125441003527E-5
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	4.704037632301058E-5
26.0	6.272050176401411E-5
27.0	1.097608780870247E-4
28.0	2.508820070560564E-4
29.0	4.5472363778910227E-4
30.0	8.780870246961977E-4
31.0	0.001568012544100353
32.0	0.0020070560564484515
33.0	0.0032614660917287337
34.0	0.004798118384947079
35.0	0.006162289298314387
36.0	0.007009016072128577
37.0	0.009721677773422185
38.0	0.012810662485299884
39.0	0.0164484515876127
40.0	0.021262250098000784
41.0	0.026765974127793028
42.0	0.03167385339082712
43.0	0.040329282634261075
44.0	0.045801646413171304
45.0	0.04986279890239122
46.0	0.05988239905919247
47.0	0.0657310858486868
48.0	0.06671893375147002
49.0	0.07170521364170912
50.0	0.07098392787142296
51.0	0.07300666405331242
52.0	0.056291650333202665
53.0	0.05500588004704037
54.0	0.046758134065072524
55.0	0.03876127009016073
56.0	0.03300666405331242
57.0	0.02439827518620149
58.0	0.018126225009800077
59.0	0.012685221481771855
60.0	0.008592708741669933
61.0	0.006256370050960408
62.0	0.004327714621716973
63.0	0.002273618188945512
64.0	0.0017404939239513916
65.0	9.251274010192081E-4
66.0	6.428851430811446E-4
67.0	4.860838886711093E-4
68.0	2.1952175617404938E-4
69.0	7.840062720501764E-5
70.0	7.840062720501764E-5
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	1.5680125441003527E-5
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
