#Coverage (X)	Coverage
1.0	90.96233737865836
2.0	89.21768872978589
3.0	87.6567101910927
4.0	85.70037816870278
5.0	83.17460876154666
6.0	80.05269309327092
7.0	76.4061239933704
8.0	72.24080226010926
9.0	67.62507363057483
10.0	62.714553542497654
11.0	57.70011729130585
12.0	52.644147702156694
13.0	47.66950560627597
14.0	42.84362574031726
15.0	38.26570362878389
16.0	33.98290424867828
17.0	30.005559173101474
18.0	26.379570401181823
19.0	23.125683897342682
20.0	20.200192345318868
21.0	17.592577831011496
22.0	15.328596821229624
23.0	13.322056252206323
24.0	11.567717871447485
25.0	10.020114475486324
26.0	8.67806590467002
27.0	7.514428486983562
28.0	6.507773007678281
29.0	5.632839909272633
30.0	4.895902672026381
31.0	4.261949892905676
32.0	3.7123474721290677
33.0	3.2376955415845714
34.0	2.8303127112511532
35.0	2.4803850219105783
36.0	2.1873948596800403
37.0	1.9319627607868028
38.0	1.706842130871408
39.0	1.5159047217773463
40.0	1.3550303269973796
41.0	1.213514691434824
42.0	1.093221225067822
43.0	0.9906094489379029
44.0	0.8996129283384278
45.0	0.8120947730314896
46.0	0.7381381014543962
47.0	0.6744301847570995
48.0	0.6151737474520473
49.0	0.5622114949620709
50.0	0.5163923140549826
51.0	0.4711321561413371
