#Mapping quality	mapping quality
30.0	42.0
32.0	96.0
33.0	28.0
34.0	220.0
35.0	262.0
36.0	1997.0
37.0	110.0
38.0	173.0
39.0	165.0
40.0	127.0
41.0	302.0
42.0	579.0
43.0	421.0
44.0	373.0
45.0	472.0
46.0	638.0
47.0	300.0
48.0	305.0
49.0	485.0
50.0	575.0
51.0	1018.0
52.0	1320.0
53.0	1131.0
54.0	1184.0
55.0	1442.0
56.0	1531.0
57.0	1606.0
58.0	2379.0
59.0	1604.0
60.0	4560676.0
