#Coverage (X)	Coverage
1.0	93.0715311329222
2.0	92.17500318332537
3.0	91.27421009533413
4.0	90.27254441385921
5.0	89.1710620712216
6.0	87.86963583792888
7.0	86.38725179120284
8.0	84.7180919510006
9.0	82.78983530561476
10.0	80.58488298302952
11.0	78.0835035420318
12.0	75.30650506071093
13.0	72.22512891173753
14.0	68.89132282439121
15.0	65.34481884031716
16.0	61.59532739595703
17.0	57.669640185885505
18.0	53.68183930987577
19.0	49.62128262649708
20.0	45.56314837608997
21.0	41.53770661852168
22.0	37.61620172862333
23.0	33.84145072678166
24.0	30.246208219501426
25.0	26.893084782048334
26.0	23.791708032642816
27.0	20.93816481033076
28.0	18.324545974982698
29.0	15.943294363909487
30.0	13.82793065216245
31.0	11.97789581674813
32.0	10.341428469384695
33.0	8.921944861698748
34.0	7.690934821024655
35.0	6.620902697907084
36.0	5.6983491222821385
37.0	4.921017297620736
38.0	4.2594239371575355
39.0	3.6959701688767126
40.0	3.220200192345331
41.0	2.822838366783273
42.0	2.4770722930605586
43.0	2.1848689039319
44.0	1.9348613985306002
45.0	1.7159314306537112
46.0	1.5261534766571572
47.0	1.3614487391443362
48.0	1.2191256259245762
49.0	1.096554658473167
50.0	0.9863443105434726
51.0	0.8892192415714248
