#Mapping quality	mapping quality
30.0	50.0
31.0	303.0
32.0	140.0
33.0	152.0
34.0	188.0
35.0	834.0
36.0	190.0
37.0	49.0
38.0	63.0
39.0	25.0
40.0	205.0
41.0	224.0
42.0	192.0
43.0	164.0
44.0	658.0
45.0	127.0
46.0	262.0
47.0	202.0
48.0	217.0
49.0	287.0
50.0	159.0
51.0	371.0
52.0	314.0
53.0	384.0
54.0	528.0
55.0	406.0
56.0	847.0
57.0	853.0
58.0	1400.0
59.0	1147.0
60.0	4434056.0
