#Coverage (X)	Coverage
1.0	92.90332732556153
2.0	92.88297474768912
3.0	92.7499893889154
4.0	92.65615634423807
5.0	92.52650441886972
6.0	92.43331321540708
7.0	92.29769837810866
8.0	92.20115303668537
9.0	92.0589748553528
10.0	91.95677717032913
11.0	91.8039361430105
12.0	91.70140718510183
13.0	91.535377356049
14.0	91.42854185063527
15.0	91.26534854566027
16.0	91.13304643721187
17.0	90.89328768669039
18.0	90.71868617173807
19.0	90.33395412491679
20.0	90.00353012668081
21.0	0.1113698030272019
22.0	0.04010472364076634
23.0	0.03060133275222654
24.0	0.02867580910813672
25.0	0.018468463338962238
26.0	0.01751605379457999
27.0	0.014265438610479464
28.0	0.013747824727659008
29.0	0.01205005119201985
30.0	0.010787073317942486
31.0	0.009420572667295346
32.0	0.008778731452594002
33.0	0.007391526246635749
34.0	0.006190662038491723
35.0	0.0038303427328401085
36.0	0.0033541379606418786
37.0	0.002795114967199197
38.0	0.002629478524696083
39.0	0.0016977735356249468
40.0	0.0015528416484329455
41.0	0.0014700234271884938
42.0	9.93818654990264E-4
43.0	7.24659435931585E-4
44.0	3.312728849920177E-4
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
