#Coverage (X)	Coverage
1.0	93.06026785483208
2.0	92.50861568307951
3.0	91.93644529701203
4.0	91.27329909490037
5.0	90.54141376915042
6.0	89.77393731281788
7.0	88.98449332329852
8.0	88.1754214153427
9.0	87.33514774253058
10.0	86.45797855215115
11.0	85.54068393357565
12.0	84.57338781391988
13.0	83.51321105913118
14.0	82.3531141204032
15.0	81.08539490315962
16.0	79.6709839115253
17.0	78.06470380580784
18.0	76.2382100497841
19.0	74.18910091503783
20.0	71.82565522153357
21.0	69.18350550896456
22.0	66.21563173221557
23.0	62.93977769518961
24.0	59.35724778487139
25.0	55.50363313184351
26.0	51.41332400248041
27.0	47.15098072302378
28.0	42.745817421019886
29.0	38.258187875205365
30.0	33.804927891209985
31.0	29.461671209591174
32.0	25.322209465915634
33.0	21.497664008546835
34.0	17.993314499089507
35.0	14.867009465087449
36.0	12.144277623241265
37.0	9.785449045571752
38.0	7.799178236199623
39.0	6.130743055433328
40.0	4.7833113002357095
41.0	3.701953785362079
42.0	2.850209788906696
43.0	2.180707288314025
44.0	1.671789318726951
45.0	1.2784441768955759
46.0	0.9862821968775393
47.0	0.7646399322546813
48.0	0.6029166507068879
49.0	0.4859773223005419
50.0	0.39920453098486064
51.0	0.33303277220535676
