#Mapping quality	mapping quality
30.0	200.0
31.0	27.0
32.0	43.0
33.0	249.0
34.0	3.0
35.0	23.0
36.0	267.0
37.0	15.0
38.0	81.0
39.0	20.0
40.0	35.0
41.0	23.0
42.0	20.0
43.0	36.0
44.0	44.0
45.0	128.0
46.0	46.0
47.0	80.0
48.0	209.0
49.0	83.0
50.0	144.0
51.0	88.0
52.0	78.0
53.0	97.0
54.0	99.0
55.0	134.0
56.0	187.0
57.0	181.0
58.0	158.0
59.0	147.0
60.0	4459383.0
