#Coverage	Number of genomic locations
0.0	346890.0
1.0	1297.0
2.0	6045.0
3.0	4526.0
4.0	6489.0
5.0	4869.0
6.0	6469.0
7.0	5087.0
8.0	6669.0
9.0	5009.0
10.0	7124.0
11.0	5847.0
12.0	7332.0
13.0	5315.0
14.0	8265.0
15.0	6503.0
16.0	10593.0
17.0	8019.0
18.0	19914.0
19.0	15428.0
20.0	4323756.0
21.0	3424.0
22.0	396.0
23.0	82.0
24.0	168.0
25.0	242.0
26.0	127.0
27.0	72.0
28.0	202.0
29.0	59.0
30.0	70.0
31.0	67.0
32.0	115.0
33.0	30.0
34.0	33.0
35.0	12.0
36.0	28.0
37.0	5.0
38.0	26.0
39.0	257.0
40.0	12132.0
41.0	40.0
42.0	28.0
43.0	42.0
44.0	223.0
45.0	33.0
46.0	32.0
47.0	20.0
48.0	23.0
49.0	29.0
50.0	62.0
51.0	67.0
52.0	109.0
53.0	84.0
54.0	25.0
55.0	36.0
56.0	9.0
