#Mapping quality	mapping quality
30.0	389.0
31.0	66.0
32.0	152.0
33.0	112.0
34.0	482.0
35.0	589.0
36.0	806.0
37.0	245.0
38.0	213.0
39.0	224.0
40.0	342.0
41.0	357.0
42.0	537.0
43.0	559.0
44.0	851.0
45.0	742.0
46.0	743.0
47.0	1068.0
48.0	1050.0
49.0	1092.0
50.0	1080.0
51.0	1308.0
52.0	1474.0
53.0	1919.0
54.0	2242.0
55.0	2125.0
56.0	2546.0
57.0	3571.0
58.0	6054.0
59.0	3575.0
60.0	4446452.0
