#Coverage	Number of genomic locations
0.0	671049.0
1.0	464021.0
2.0	431708.0
3.0	390707.0
4.0	341371.0
5.0	296879.0
6.0	262520.0
7.0	229244.0
8.0	200989.0
9.0	175643.0
10.0	152027.0
11.0	134363.0
12.0	118956.0
13.0	103171.0
14.0	90642.0
15.0	81628.0
16.0	73310.0
17.0	65671.0
18.0	58387.0
19.0	51741.0
20.0	46647.0
21.0	41246.0
22.0	37808.0
23.0	33283.0
24.0	29828.0
25.0	26992.0
26.0	24835.0
27.0	21503.0
28.0	19108.0
29.0	16853.0
30.0	15433.0
31.0	13722.0
32.0	12221.0
33.0	11131.0
34.0	9968.0
35.0	8737.0
36.0	7258.0
37.0	6623.0
38.0	5617.0
39.0	4939.0
40.0	4418.0
41.0	3735.0
42.0	3364.0
43.0	2960.0
44.0	2629.0
45.0	2316.0
46.0	1972.0
47.0	1673.0
48.0	1601.0
49.0	1312.0
50.0	1175.0
51.0	1041.0
52.0	1012.0
53.0	875.0
54.0	782.0
55.0	704.0
56.0	708.0
57.0	705.0
58.0	667.0
59.0	592.0
60.0	525.0
61.0	481.0
62.0	420.0
63.0	370.0
64.0	351.0
65.0	288.0
66.0	294.0
67.0	293.0
68.0	279.0
69.0	251.0
70.0	215.0
71.0	233.0
72.0	213.0
73.0	186.0
74.0	200.0
75.0	173.0
76.0	155.0
77.0	155.0
78.0	135.0
79.0	149.0
80.0	108.0
81.0	102.0
82.0	80.0
83.0	70.0
84.0	64.0
85.0	51.0
86.0	49.0
87.0	52.0
88.0	41.0
89.0	60.0
90.0	49.0
91.0	52.0
92.0	43.0
93.0	38.0
94.0	39.0
95.0	21.0
96.0	33.0
97.0	34.0
98.0	28.0
99.0	38.0
100.0	32.0
101.0	31.0
102.0	26.0
103.0	42.0
104.0	32.0
105.0	24.0
106.0	39.0
107.0	47.0
108.0	32.0
109.0	28.0
110.0	17.0
111.0	35.0
112.0	27.0
113.0	26.0
114.0	46.0
115.0	32.0
116.0	47.0
117.0	29.0
118.0	38.0
119.0	21.0
120.0	40.0
121.0	23.0
122.0	35.0
123.0	35.0
124.0	32.0
125.0	37.0
126.0	29.0
127.0	25.0
128.0	17.0
129.0	29.0
130.0	19.0
131.0	15.0
132.0	21.0
133.0	15.0
134.0	22.0
135.0	19.0
136.0	20.0
137.0	23.0
138.0	28.0
139.0	34.0
140.0	21.0
141.0	15.0
142.0	17.0
143.0	16.0
144.0	20.0
145.0	24.0
146.0	10.0
147.0	15.0
148.0	13.0
149.0	18.0
150.0	16.0
151.0	15.0
152.0	9.0
153.0	8.0
154.0	9.0
155.0	5.0
156.0	4.0
157.0	9.0
158.0	3.0
159.0	1.0
