#Coverage (X)	Coverage
1.0	94.41579509115698
2.0	93.99120677535868
3.0	93.636372106409
4.0	93.30578247173052
5.0	92.9900587077666
6.0	92.69253424792255
7.0	92.38529935163685
8.0	92.09193650741068
9.0	91.78190649615775
10.0	91.4718350757942
11.0	91.15236378731866
12.0	90.81618392270576
13.0	90.47085264464461
14.0	90.1258940485791
15.0	89.76530351325248
16.0	89.39514747337135
17.0	89.0062331063769
18.0	88.60613827951357
19.0	88.19171590037382
20.0	87.76580249303551
21.0	87.31883255294414
22.0	86.85026776166158
23.0	86.38251044803623
24.0	85.88847905371901
25.0	85.37840162903441
26.0	84.85277508330995
27.0	84.30174404821676
28.0	83.7170888152957
29.0	83.11019688996875
30.0	82.48270393210562
31.0	81.8394548076495
32.0	81.16945539772934
33.0	80.46982776915664
34.0	79.74794274362273
35.0	78.99125336060814
36.0	78.21201671685796
37.0	77.38422789089941
38.0	76.53115880290403
39.0	75.64639104072484
40.0	74.73176730978466
41.0	73.79215318058203
42.0	72.81365589650207
43.0	71.80755944019023
44.0	70.76046796435918
45.0	69.69149177356256
46.0	68.57599244697823
47.0	67.42753146833601
48.0	66.23474203676923
49.0	64.99315196833032
50.0	63.73255511811432
51.0	62.454090236663426
