#Coverage	Number of genomic locations
0.0	389940.0
1.0	4321.0
2.0	5055.0
3.0	4740.0
4.0	4834.0
5.0	4956.0
6.0	5135.0
7.0	5324.0
8.0	5451.0
9.0	5301.0
10.0	5904.0
11.0	6004.0
12.0	5969.0
13.0	5964.0
14.0	6160.0
15.0	7192.0
16.0	7767.0
17.0	9205.0
18.0	15179.0
19.0	18311.0
20.0	4299090.0
21.0	840.0
22.0	480.0
23.0	427.0
24.0	770.0
25.0	370.0
26.0	423.0
27.0	231.0
28.0	311.0
29.0	325.0
30.0	309.0
31.0	223.0
32.0	367.0
33.0	250.0
34.0	234.0
35.0	99.0
36.0	145.0
37.0	75.0
38.0	398.0
39.0	67.0
40.0	1204.0
41.0	19.0
42.0	46.0
43.0	5.0
44.0	13.0
45.0	16.0
46.0	9.0
47.0	12.0
48.0	13.0
49.0	4.0
50.0	12.0
51.0	3.0
52.0	5.0
53.0	5.0
54.0	13.0
55.0	6.0
56.0	10.0
57.0	21.0
58.0	26.0
59.0	5.0
60.0	8.0
61.0	8.0
62.0	5.0
63.0	7.0
64.0	4.0
65.0	13.0
66.0	4.0
67.0	12.0
68.0	2.0
69.0	17.0
70.0	3.0
71.0	12.0
72.0	3.0
73.0	2.0
74.0	16.0
75.0	4.0
76.0	15.0
77.0	8.0
78.0	6.0
79.0	39.0
80.0	9.0
81.0	14.0
82.0	10.0
83.0	14.0
84.0	11.0
85.0	10.0
86.0	6.0
