#Coverage (X)	Coverage
1.0	95.05933407938748
2.0	94.9761638806962
3.0	94.85690564209484
4.0	94.77535039871798
5.0	94.65128870328405
6.0	94.55654465817297
7.0	94.42519495926896
8.0	94.32873243606693
9.0	94.18887316492938
10.0	94.10104444129276
11.0	93.95992219228114
12.0	93.8603746903375
13.0	93.72032907820214
14.0	93.6118372083634
15.0	93.46678109384236
16.0	93.35640510947016
17.0	93.18290093594942
18.0	93.0456504387813
19.0	92.81479464704427
20.0	92.56917650736926
21.0	0.07043689717394841
22.0	0.06681359999421943
23.0	0.06308678003792068
24.0	0.05892516442006013
25.0	0.055136230797828034
26.0	0.0502706602993328
27.0	0.04604693101553892
28.0	0.04341745249081441
29.0	0.04087079218734857
30.0	0.036522835571673795
31.0	0.033996879823519066
32.0	0.032216288066621246
33.0	0.02902778654845406
34.0	0.02641901257905488
35.0	0.02463842082215706
36.0	0.02341685205870192
37.0	0.02205035140805478
38.0	0.020911600865858304
39.0	0.014389665942346141
40.0	0.013043869847024325
41.0	7.867731018791346E-4
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
