#Mapping quality	mapping quality
30.0	266.0
31.0	62.0
32.0	142.0
33.0	266.0
34.0	168.0
35.0	230.0
36.0	1398.0
37.0	164.0
38.0	237.0
39.0	333.0
40.0	503.0
41.0	427.0
42.0	481.0
43.0	529.0
44.0	873.0
45.0	680.0
46.0	833.0
47.0	805.0
48.0	1199.0
49.0	1887.0
50.0	1434.0
51.0	1532.0
52.0	1860.0
53.0	1633.0
54.0	2458.0
55.0	2667.0
56.0	4332.0
57.0	6484.0
58.0	7601.0
59.0	4866.0
60.0	4428399.0
