#Read position (bp)	Clipping profile
0.0	4.907539118065434
1.0	4.907539118065434
2.0	4.28520625889047
3.0	3.733997155049787
4.0	3.2716927453769555
5.0	2.756045519203414
6.0	2.293741109530583
7.0	1.7958748221906116
8.0	1.3691322901849217
9.0	0.6756756756756757
10.0	0.1600284495021337
11.0	0.1600284495021337
12.0	0.1600284495021337
13.0	0.1600284495021337
14.0	0.1600284495021337
15.0	0.1600284495021337
16.0	0.1422475106685633
17.0	0.1422475106685633
18.0	0.1422475106685633
19.0	0.1422475106685633
20.0	0.1422475106685633
21.0	0.1422475106685633
22.0	0.1422475106685633
23.0	0.1422475106685633
24.0	0.1422475106685633
25.0	0.1422475106685633
26.0	0.1422475106685633
27.0	0.1422475106685633
28.0	0.1422475106685633
29.0	0.1422475106685633
30.0	0.1422475106685633
31.0	0.1422475106685633
32.0	0.1422475106685633
33.0	0.1422475106685633
34.0	0.12446657183499288
35.0	0.12446657183499288
36.0	0.12446657183499288
37.0	0.12446657183499288
38.0	0.12446657183499288
39.0	0.12446657183499288
40.0	0.12446657183499288
41.0	0.10668563300142249
42.0	0.10668563300142249
43.0	0.10668563300142249
44.0	0.10668563300142249
45.0	0.10668563300142249
46.0	0.10668563300142249
47.0	0.10668563300142249
48.0	0.10668563300142249
49.0	0.10668563300142249
50.0	0.10668563300142249
51.0	0.10668563300142249
52.0	0.10668563300142249
53.0	0.10668563300142249
54.0	0.10668563300142249
55.0	0.10668563300142249
56.0	0.10668563300142249
57.0	0.10668563300142249
58.0	0.10668563300142249
59.0	0.08890469416785206
60.0	0.08890469416785206
61.0	0.08890469416785206
62.0	0.08890469416785206
63.0	0.08890469416785206
64.0	0.08890469416785206
65.0	0.08890469416785206
66.0	0.07112375533428165
67.0	0.07112375533428165
68.0	0.07112375533428165
69.0	0.07112375533428165
70.0	0.07112375533428165
71.0	0.07112375533428165
72.0	0.07112375533428165
73.0	0.07112375533428165
74.0	0.07112375533428165
75.0	0.07112375533428165
76.0	0.07112375533428165
77.0	0.07112375533428165
78.0	0.07112375533428165
79.0	0.07112375533428165
80.0	0.07112375533428165
81.0	0.07112375533428165
82.0	0.07112375533428165
83.0	0.07112375533428165
84.0	0.053342816500711245
85.0	0.053342816500711245
86.0	0.053342816500711245
87.0	0.053342816500711245
88.0	0.053342816500711245
89.0	0.053342816500711245
90.0	0.053342816500711245
91.0	0.03556187766714083
92.0	0.03556187766714083
93.0	0.03556187766714083
94.0	0.03556187766714083
95.0	0.03556187766714083
96.0	0.03556187766714083
97.0	0.03556187766714083
98.0	0.03556187766714083
99.0	0.03556187766714083
100.0	0.03556187766714083
101.0	0.03556187766714083
102.0	0.03556187766714083
103.0	0.03556187766714083
104.0	0.03556187766714083
105.0	0.03556187766714083
106.0	0.03556187766714083
107.0	0.03556187766714083
108.0	0.03556187766714083
109.0	0.017780938833570414
110.0	0.017780938833570414
111.0	0.017780938833570414
112.0	0.017780938833570414
113.0	0.017780938833570414
114.0	0.017780938833570414
115.0	0.017780938833570414
116.0	0.0
117.0	0.0
118.0	0.0
119.0	0.0
120.0	0.0
121.0	0.0
122.0	0.0
123.0	0.0
124.0	0.0
125.0	0.0
126.0	0.0
127.0	0.0
128.0	0.0
129.0	0.0
130.0	0.0
131.0	0.0
132.0	0.0
133.0	0.0
134.0	0.017780938833570414
135.0	0.03556187766714083
136.0	0.053342816500711245
137.0	0.053342816500711245
138.0	0.053342816500711245
139.0	0.053342816500711245
140.0	0.053342816500711245
141.0	0.08890469416785206
142.0	0.10668563300142249
143.0	0.10668563300142249
144.0	0.10668563300142249
145.0	0.10668563300142249
146.0	0.10668563300142249
147.0	0.10668563300142249
148.0	0.10668563300142249
149.0	0.10668563300142249
150.0	0.10668563300142249
151.0	0.10668563300142249
152.0	0.10668563300142249
153.0	0.10668563300142249
154.0	0.10668563300142249
155.0	0.10668563300142249
156.0	0.10668563300142249
157.0	0.10668563300142249
158.0	0.10668563300142249
159.0	0.12446657183499288
160.0	0.1422475106685633
161.0	0.1600284495021337
162.0	0.1600284495021337
163.0	0.1600284495021337
164.0	0.1600284495021337
165.0	0.1600284495021337
166.0	0.19559032716927452
167.0	0.21337126600284498
168.0	0.21337126600284498
169.0	0.21337126600284498
170.0	0.21337126600284498
171.0	0.21337126600284498
172.0	0.21337126600284498
173.0	0.21337126600284498
174.0	0.21337126600284498
175.0	0.21337126600284498
176.0	0.21337126600284498
177.0	0.21337126600284498
178.0	0.21337126600284498
179.0	0.21337126600284498
180.0	0.21337126600284498
181.0	0.21337126600284498
182.0	0.21337126600284498
183.0	0.21337126600284498
184.0	0.23115220483641538
185.0	0.24893314366998576
186.0	0.26671408250355616
187.0	0.26671408250355616
188.0	0.26671408250355616
189.0	0.26671408250355616
190.0	0.26671408250355616
191.0	0.302275960170697
192.0	0.3200568990042674
193.0	0.3200568990042674
194.0	0.3200568990042674
195.0	0.3200568990042674
196.0	0.3200568990042674
197.0	0.3200568990042674
198.0	0.3200568990042674
199.0	0.3200568990042674
200.0	0.3200568990042674
201.0	0.3200568990042674
202.0	0.3200568990042674
203.0	0.3200568990042674
204.0	0.3200568990042674
205.0	0.3200568990042674
206.0	0.3200568990042674
207.0	0.3200568990042674
208.0	0.3200568990042674
209.0	0.33783783783783783
210.0	0.35561877667140823
211.0	0.37339971550497864
212.0	0.37339971550497864
213.0	0.37339971550497864
214.0	0.37339971550497864
215.0	0.37339971550497864
216.0	0.40896159317211944
217.0	0.42674253200568996
218.0	0.42674253200568996
219.0	0.42674253200568996
220.0	0.42674253200568996
221.0	0.42674253200568996
222.0	0.42674253200568996
223.0	0.42674253200568996
224.0	0.42674253200568996
225.0	0.42674253200568996
226.0	0.42674253200568996
227.0	0.42674253200568996
228.0	0.42674253200568996
229.0	0.42674253200568996
230.0	0.42674253200568996
231.0	0.42674253200568996
232.0	0.42674253200568996
233.0	0.42674253200568996
234.0	0.44452347083926036
235.0	0.46230440967283076
236.0	0.48008534850640117
237.0	0.48008534850640117
238.0	0.48008534850640117
239.0	0.48008534850640117
240.0	1.0135135135135136
241.0	1.4046941678520626
242.0	1.902560455192034
243.0	2.542674253200569
244.0	3.147226173541963
245.0	3.627311522048364
246.0	4.107396870554765
247.0	4.694167852062589
248.0	5.245376955903272
249.0	5.245376955903272
