#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	1.137682313590753E-5
17.0	1.137682313590753E-5
18.0	3.4130469407722585E-5
19.0	2.275364627181506E-5
20.0	7.96377619513527E-5
21.0	2.8442057839768827E-4
22.0	2.1615963958224304E-4
23.0	1.9340599331042803E-4
24.0	4.6644974857220874E-4
25.0	7.622471501058045E-4
26.0	0.0012059432524061983
27.0	0.001740653939793852
28.0	0.002502901089899657
29.0	0.0029693508384718657
30.0	0.003583699287810872
31.0	0.004539352431227104
32.0	0.005267469111925186
33.0	0.006393774602380032
34.0	0.007531456915970784
35.0	0.008077544426494346
36.0	0.010102618944685886
37.0	0.01174088147625657
38.0	0.013629434116817218
39.0	0.01617784249926051
40.0	0.018851395936198775
41.0	0.02223031240756331
42.0	0.027190607294818994
43.0	0.030899451637124847
44.0	0.03910214111811418
45.0	0.04658809074154134
46.0	0.05674759380190675
47.0	0.06348267309836401
48.0	0.07115065189196569
49.0	0.07716899133086076
50.0	0.07988805206034266
51.0	0.08242508361965005
52.0	0.062868324649025
53.0	0.05922774124553459
54.0	0.04802157045666568
55.0	0.036872283783476296
56.0	0.026451113790985005
57.0	0.018055018316685247
58.0	0.012104939816605612
59.0	0.007770370201824843
60.0	0.004903410771576145
61.0	0.003981888097567636
62.0	0.0025597852055791945
63.0	0.0018089148786092973
64.0	0.0010694213747753079
65.0	5.915948030671915E-4
66.0	2.616669321258732E-4
67.0	1.137682313590753E-4
68.0	2.275364627181506E-5
69.0	4.550729254363012E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
