#Coverage (X)	Coverage
1.0	93.56442377669723
2.0	93.53297355717719
3.0	93.35329942617325
4.0	93.19192812206578
5.0	93.01012142186462
6.0	92.83562342968888
7.0	92.64574195291577
8.0	92.47138889262722
9.0	92.28169375685191
10.0	92.1090591746543
11.0	91.91012980720953
12.0	91.7397106124304
13.0	91.53825528923745
14.0	91.36352954695327
15.0	91.14418548797013
16.0	90.96834169969905
17.0	90.71344791924395
18.0	90.4957188155752
19.0	90.06968118090501
20.0	89.66463796532194
21.0	0.15493218740522252
22.0	0.033437856830076385
23.0	0.028448058999700265
24.0	0.025777171364353535
25.0	0.02267148806744501
26.0	0.016584348805494642
27.0	0.015507711929231505
28.0	0.011035527981675841
29.0	0.009751845552287364
30.0	0.008799436007905115
31.0	0.007453639912583299
32.0	0.0053831843813156866
33.0	0.0037889336222320935
34.0	0.0019255236440898216
35.0	5.176138828204557E-4
36.0	3.933865509395673E-4
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
