#Coverage (X)	Coverage
1.0	92.86986876417615
2.0	92.0347712301922
3.0	91.4862868554025
4.0	90.8942815053454
5.0	90.10982731365641
6.0	89.11050124693185
7.0	87.84984228304991
8.0	86.25093299902377
9.0	84.23362606123786
10.0	81.79968135689374
11.0	78.97707074021892
12.0	75.75227413659417
13.0	72.12367659070512
14.0	68.16608366089666
15.0	63.98258332807093
16.0	59.59996728680261
17.0	55.08929357092501
18.0	50.54329788368388
19.0	46.06742852528699
20.0	41.707960176858315
21.0	37.470876454883225
22.0	33.475021506856834
23.0	29.7466487089157
24.0	26.313626392510756
25.0	23.159080345062122
26.0	20.305930509301007
27.0	17.755357044880228
28.0	15.4912725123218
29.0	13.501171360216816
30.0	11.746273956464535
31.0	10.231797849003755
32.0	8.918528610072144
33.0	7.783028683055704
34.0	6.823248316978464
35.0	6.011381294055411
36.0	5.321277760926563
37.0	4.73070102518605
38.0	4.223087442583676
39.0	3.796532194030661
40.0	3.4387988873371853
41.0	3.127630125542055
42.0	2.8539366088629805
43.0	2.6157721091005612
44.0	2.411335329942588
45.0	2.2284519928651747
46.0	2.0677225299724
47.0	1.918277049725063
48.0	1.779887802014727
49.0	1.6527411278392066
50.0	1.5308327061578098
51.0	1.4200633352346728
