#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	1.131580138505409E-5
18.0	6.789480831032454E-5
19.0	7.921060969537862E-5
20.0	1.6973702077581135E-4
21.0	2.3763182908613587E-4
22.0	2.0368442493097364E-4
23.0	2.8289503462635226E-4
24.0	5.997374734078668E-4
25.0	0.001007106323269814
26.0	0.0011315801385054088
27.0	0.0019350020368442493
28.0	0.0024442130991716837
29.0	0.0028855293531887933
30.0	0.004300004526320554
31.0	0.004469741547096366
32.0	0.005295795048205313
33.0	0.006823428235187617
34.0	0.007479744715520752
35.0	0.008803693477572082
36.0	0.010150273842393519
37.0	0.011983433666772283
38.0	0.013839225093921152
39.0	0.01643054361109854
40.0	0.018897388313040327
41.0	0.02316344543520572
42.0	0.02655818585072195
43.0	0.03170687548092156
44.0	0.03929977821029286
45.0	0.047741366043543204
46.0	0.05592269044493731
47.0	0.06481691033358983
48.0	0.07134612773276604
49.0	0.07699271262390803
50.0	0.07926718870230388
51.0	0.08200561263748699
52.0	0.06340243516045807
53.0	0.05832164033856877
54.0	0.048103471687864933
55.0	0.0356900375684606
56.0	0.026275290816095597
57.0	0.017686597564839545
58.0	0.011711854433530983
59.0	0.006981849454578373
60.0	0.004582899560946906
61.0	0.003688951251527633
62.0	0.0021952654687004934
63.0	0.0015276331869823023
64.0	6.902638844882994E-4
65.0	4.413162540171095E-4
66.0	2.0368442493097364E-4
67.0	1.24473815235595E-4
68.0	0.0
69.0	2.263160277010818E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
