#Mapping quality	mapping quality
30.0	101.0
31.0	25.0
32.0	173.0
33.0	214.0
34.0	362.0
35.0	201.0
36.0	659.0
37.0	265.0
38.0	177.0
39.0	488.0
40.0	572.0
41.0	449.0
42.0	156.0
43.0	419.0
44.0	922.0
45.0	599.0
46.0	523.0
47.0	459.0
48.0	795.0
49.0	1058.0
50.0	994.0
51.0	807.0
52.0	1146.0
53.0	991.0
54.0	1528.0
55.0	1553.0
56.0	1445.0
57.0	1790.0
58.0	2223.0
59.0	3141.0
60.0	4458319.0
