#Coverage (X)	Coverage
1.0	94.702263318464
2.0	94.66373214102701
3.0	94.50285774624705
4.0	94.4046146312881
5.0	94.24073807598779
6.0	94.13959632328506
7.0	93.9746431311085
8.0	93.8714516274298
9.0	93.69229511030869
10.0	93.5853353775631
11.0	93.40089919883724
12.0	93.29808037715418
13.0	93.09060002836524
14.0	92.9752756552733
15.0	92.7566562557261
16.0	92.6257827615943
17.0	92.35770017940497
18.0	92.17639038853133
19.0	91.57047157730408
20.0	91.11219695001196
21.0	0.11803666983792027
22.0	0.05826261865004767
23.0	0.0501257284121408
24.0	0.04639890845584205
25.0	0.033789834270379515
26.0	0.028116786114694037
27.0	0.021677669412426326
28.0	0.02033187331710451
29.0	0.01596321214611862
30.0	0.014865870714544371
31.0	0.012588369630137208
32.0	0.01142891453262962
33.0	0.010083118437307803
34.0	0.008675208676038437
35.0	0.00828182212509887
36.0	0.00807477657197353
37.0	0.0074536399125975095
38.0	0.007246594359472169
39.0	0.006853207808532602
40.0	0.006604753144785036
41.0	0.006211366593845469
42.0	0.006107843817275693
43.0	0.005693752711025013
44.0	0.005486707157899673
45.0	0.005279661604774333
46.0	0.005176138828204557
47.0	0.00498979783039033
48.0	0.004617115834761876
49.0	0.00436866117101431
50.0	0.0039545700647636295
51.0	0.003623297179757401
