#Mapping quality	mapping quality
30.0	20.0
32.0	393.0
33.0	118.0
34.0	25.0
35.0	574.0
36.0	172.0
37.0	13.0
38.0	25.0
39.0	90.0
40.0	129.0
41.0	107.0
42.0	306.0
43.0	145.0
44.0	255.0
45.0	522.0
46.0	324.0
47.0	263.0
48.0	508.0
49.0	815.0
50.0	874.0
51.0	731.0
52.0	1127.0
53.0	872.0
54.0	1563.0
55.0	1433.0
56.0	1605.0
57.0	2304.0
58.0	3424.0
59.0	1953.0
60.0	4545522.0
