#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	1.1319003474934067E-5
18.0	1.1319003474934067E-5
19.0	3.39570104248022E-5
20.0	1.0187103127440661E-4
21.0	2.0374206254881322E-4
22.0	1.358280416992088E-4
23.0	2.8297508687335165E-4
24.0	4.188031285725605E-4
25.0	8.602442640949891E-4
26.0	0.0012111333718179452
27.0	0.0019129115872638575
28.0	0.002241162688036945
29.0	0.0029882169173825936
30.0	0.003916375202327187
31.0	0.004233307299625341
32.0	0.005104870567195265
33.0	0.006825359095385243
34.0	0.007244162223957802
35.0	0.008025173463728254
36.0	0.010039956082266517
37.0	0.01146615052010821
38.0	0.013616761180345684
39.0	0.015812647854482893
40.0	0.018608441712791607
41.0	0.022388988873419585
42.0	0.026871314249493475
43.0	0.03066318041359639
44.0	0.04056730845416369
45.0	0.047019140434876115
46.0	0.056493146343395924
47.0	0.0651861410121453
48.0	0.07158137797548304
49.0	0.07720692270252529
50.0	0.08077240879712949
51.0	0.08224387924887094
52.0	0.06325059141793156
53.0	0.06008127044495002
54.0	0.04786806569549617
55.0	0.03676412328658585
56.0	0.026316683079221706
57.0	0.018495251678042265
58.0	0.011296365467984197
59.0	0.00726680023090767
60.0	0.004403092351749352
61.0	0.003135363962556737
62.0	0.0020600586324380004
63.0	0.0013582804169920883
64.0	6.678212050211101E-4
65.0	4.4144113552242866E-4
66.0	1.9242305907387911E-4
67.0	5.659501737467033E-5
68.0	2.2638006949868133E-5
69.0	2.2638006949868133E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
