#Coverage	Number of genomic locations
0.0	373728.0
1.0	1738.0
2.0	5404.0
3.0	3991.0
4.0	5663.0
5.0	4611.0
6.0	6043.0
7.0	4781.0
8.0	6382.0
9.0	4483.0
10.0	6347.0
11.0	4826.0
12.0	6579.0
13.0	4817.0
14.0	7334.0
15.0	4785.0
16.0	7223.0
17.0	5267.0
18.0	9699.0
19.0	8038.0
20.0	4343714.0
21.0	2971.0
22.0	252.0
23.0	141.0
24.0	133.0
25.0	219.0
26.0	166.0
27.0	294.0
28.0	80.0
29.0	102.0
30.0	24.0
31.0	20.0
