#Mapping quality	mapping quality
30.0	661.0
31.0	193.0
32.0	570.0
33.0	375.0
34.0	967.0
35.0	360.0
36.0	1644.0
37.0	452.0
38.0	440.0
39.0	412.0
40.0	720.0
41.0	765.0
42.0	724.0
43.0	913.0
44.0	1236.0
45.0	1130.0
46.0	1536.0
47.0	1564.0
48.0	1821.0
49.0	2219.0
50.0	2975.0
51.0	2776.0
52.0	3253.0
53.0	3814.0
54.0	5774.0
55.0	6282.0
56.0	10450.0
57.0	14978.0
58.0	17153.0
59.0	18191.0
60.0	4560261.0
