#Coverage (X)	Coverage
1.0	96.57865505279145
2.0	96.52937821114712
3.0	96.38266573220108
4.0	96.33187745801892
5.0	96.17340479165523
6.0	96.12023549361213
7.0	95.96083112225936
8.0	95.9006015708546
9.0	95.73978928974059
10.0	95.68548124115527
11.0	95.51005154399044
12.0	95.44400401254282
13.0	95.26335676743919
14.0	95.19975237351846
15.0	95.00469475791716
16.0	94.94258109197895
17.0	94.71294686900538
18.0	94.63569817313356
19.0	94.38716069115947
20.0	94.24502391893752
21.0	0.005114025162242797
22.0	9.731140996933618E-4
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
