#Mapping quality	mapping quality
30.0	162.0
31.0	50.0
32.0	75.0
33.0	72.0
34.0	442.0
35.0	391.0
36.0	384.0
37.0	29.0
38.0	38.0
39.0	58.0
40.0	121.0
41.0	63.0
42.0	125.0
43.0	134.0
44.0	99.0
45.0	108.0
46.0	104.0
47.0	100.0
48.0	81.0
49.0	158.0
50.0	26.0
51.0	50.0
52.0	98.0
53.0	18.0
54.0	74.0
55.0	176.0
56.0	286.0
57.0	117.0
58.0	179.0
59.0	193.0
60.0	4132004.0
