#Mapping quality	mapping quality
30.0	23.0
31.0	1.0
32.0	25.0
33.0	24.0
34.0	175.0
35.0	264.0
36.0	174.0
37.0	206.0
38.0	14.0
39.0	35.0
40.0	284.0
41.0	24.0
42.0	56.0
43.0	160.0
44.0	202.0
45.0	78.0
46.0	198.0
47.0	200.0
48.0	123.0
49.0	15.0
50.0	49.0
51.0	183.0
54.0	23.0
55.0	19.0
56.0	2.0
57.0	25.0
58.0	75.0
59.0	125.0
60.0	4385679.0
